Hi,Hello there. Tell me how are you feeling today?
"I was born a girl, but I want to be a boy. Because of my religion I can't tell my family. I know they won't accept me. What do I do?","It is really important for you to be comfortable with your identity. With that said, it is also so important for you to be safe. It may be helpful for you to find supports (in your life, community, or online) that you can talk about how you feel and potentially gain supportive persons if your family does not accept you. It will be really important to connect with others and even a counselor to help you."
"I was born a girl, but I want to be a boy. Because of my religion I can't tell my family. I know they won't accept me. What do I do?","First of all, I want to say, I am so sorry you are not feeling accepted by your family. I know how _isolating and lonely this can be. The most important step you can take right now is building a community of supportive people who do accept you. Creating your own sense of community is very powerful for helping you love yourself. If you can find a trans support or LGBTQ support group in your area, I recommend seeking that out right away through your local LGBTQ center or PFLAG. If you don__ have access to that, I recommend calling Trans Lifeline US: 877-565-8860 Canada: 877-330-6366 https://www.translifeline.org/. You can talk to other trans-identified people anonymously for support, calling them from wherever you feel safe. This is a great way to begin to connect with other people who have similar experiences to you. Next, think of this time in your life as your time to explore your gender identity, just for yourself. Make room to explore you gender identity in ways that are private and comfortable for you. Consider reading a book like: https://www.newharbinger.com/queer-and-transgender-resilience-workbook to explore who you are and build resilience. Also, consider learning about other religions that are accepting of LGBTQ folks for another perspective - there are many out there! Once you feel you have a strong support system outside of your family and a positive sense of self-love (which can take time, be patient, don__ rush it), then you can consider what action steps you want to take with your family. If you are still living with your family or financially depend on them, having other supports in place first is very important. It__ a very personal choice how you want to navigate your family relationships, talk it through in-depth with a trusted friend, other trans folks, or therapist to help you decide what__ right for you.And remember, there are tons of people out there who will love and accept you. We are rooting for you!In solidarity,-Lindsey"
"My fiancé and I come from a strong Christian background but both went off the ""straight and narrow"" once before. He is having a hard time accepting my past, especially that I'm not a virgin. He has a hard time in general accepting himself and others.    His insecurities are hurting our relationship. How can I help him let go of my past and decide to live in the present?","Sometimes we have difficulty keeping the past in the past. The best way to build a great relationship and have a great future, believe it or not, is to be firmly placed in the present. That means that when we stay in the moment with our partner and can notice what we are experiencing in the here and now we reap the best benefits of that relationship. We notice the good things that are happening in the moment. We are reacting to what we are experiencing in the moment, not reacting to a worry about the past. We notice, especially, who the person is right now and not who they were in the past. _We can connect with the things we love about them, too.I think it is great that you want to help him and the choice to stay in the present and move forward in the relationship will mostly be up to him. We cannot change another person. It sounds like couples counseling might be a great step for you because you can both learn the skills you need to stay in the present and also learn some helpful ""active listening"" skills so that you can really listen to one another and understand each other. Communication skills can really be helpful. You can both have the opportunity to hear each other and support each other. We cannot change the past, but we can create the future we want.Best of luck to you both!"
"I'm a Christian teenage girl, and I have lost my virginity. My boyfriend is a Christian teenager too, but things just got out of hand between us in a sexual manner. I planned to abstain from sex but I guess I wasn't clear about this because I was also tempted and led him on. We continued to have sex. Does it mean that he isn't the one God planned for me? We're so young, but that doesn't stop me from dreaming of a potential future together. I really do feel like he is in my life for an important reason. I'm incredibly happy for I was able to escape from several abusive relationships because of him. I love him very much.","Having sex with your boyfriend is and was a mistake. Mistakes can be forgiven and you can make amends.But it is not the end of your relationship or God's will for you.Have a serious talk with your guy and get back on track with where you want to be. Talk to a counselor or your priest/pastor. Get someone to be your guide and mentor. Check in with them regularly.Getting back to square one could actually strengthen your relationship.Have a plan for the future where you will not be put into a place of temptation. Group dates, public places and no alone time where temptations might arise.Forgive yourself and move on."
"I'm a Christian teenage girl, and I have lost my virginity. My boyfriend is a Christian teenager too, but things just got out of hand between us in a sexual manner. I planned to abstain from sex but I guess I wasn't clear about this because I was also tempted and led him on. We continued to have sex. Does it mean that he isn't the one God planned for me? We're so young, but that doesn't stop me from dreaming of a potential future together. I really do feel like he is in my life for an important reason. I'm incredibly happy for I was able to escape from several abusive relationships because of him. I love him very much.","I'm not a super religious person... But I can't imagine that if you love him that much and you want him that much, that he wouldn't be the one for you because of something small like that. Sex is an act of love and commitment. If you feel that you want to be with this person for the rest of your life, want to marry them, then why should you have to wait until marriage? If you truly feel that this is the person you want to be with, then why would you need to wait until marriage if you're just showing commitment to each other?"
"I'm a young adult woman, and I have trouble finding my true identity being at home. This all started when I had a boyfriend about 10 months ago. My boyfriend and I were dating for a couple months and decided to get in to sexual acts. At the time, I was pretty religious, but I let this happen. I don't know why. I felt kind of guilty but mostly because I know my parents wouldn't like it. My parents are very religious__hey're Christians. We did things every time he'd come over to my house. We didn't have anything to do at our house, so we would get tempted to do things when we'd watch movies by ourselves.
   One day, my parents found out I did this stuff with him because my dad read my messages. As soon as my dad found this out, he told my mom. They were both aggravated. They told me he was just a boy that wanted to get inside my pants. They said he wanted me for sex and he's not a Christian. I took their advice and broke up with him. Once we broke up for about a month, I decided to get back together with him a little after school started. My parents found out eventually, and I decided to not listen this time. I would constantly talk to my boyfriend about what they say about him: how's he's not the right one for me, and God totally forbids him. I would kind of try to break up with him, and then eventually I would just never listen to my parents. They're always yelling at me about how I shouldn't date this boy. I felt too old to listen to them. Now I'm kind of just stuck. Is the real me religious? Have I been brainwashed by him? I don't talk to my parents anymore about him, and my parents think I'm deceiving because of it. They threatened me that if I'm still with him, I can't do track and they won't support me. They've also called me slut, and now they called me basically a devil worshipper. They say my boyfriend is taking me away from my parents. I'm actually very happy with him. They also say I'm living a separate life at home than I am at school. They say they want what's best for me and love me because they adopted me.","What a tough situation you must be in, feeling torn between your parents and someone who is very special to you. I would say the first thing you want to do is_(if you haven't already), have a calm reciprocal conversation with your parents, telling them how you feel and letting_them know what you need from them. If communication attempts are unsucessful then you will need to make a decision with how you would like to move forward. You, unfortunately, will not be able to change your parent's feelings or opinions but you can agree to disagree on certain matters by keeping them separate from the_relationship you have with your parents. It always helps to try and see things from another angle. You might want to, for example, try and understand your parent's perspectives and let them know you understand that they are upset. Validating other's feelings can be very helpful with communicating effectively. Are you living with your parents and do they support you? If so, are you willing to give that up should you decide to not follow_their rules? Know that there is nothing wrong with being happy with someone or loving somebody so deeply. Your feelings and actions certainly do not make you brainwashed or a devil worshipper._Not everyone will always approve of the choices_we make and sometimes we need to be okay with that. Best of luck to you."
"In particular during family gatherings (such as funerals), where there are different customs.","I think the best thing you can do is be respectful of each family member's wishes. Although everyone may not agree with one another, the most important thing you can do for each other is to respect their faith and beliefs instead of trying to sway them in a certain direction._There are many families that are united despite their differences. For example, a mother may be Catholic and the father Jewish. By introducing the children to each faith until they are ready to decide for themselves can be beneficial._Also, it's not uncommon for views to change as one ages or faces different life experiences. So don't get too discouraged if your child wants to explore different avenues._Creating a loving and accepting environment is most essential."
"There are issues from my past that have me very heavily burdened in my heart. I've been torn for so many years and I need help so I can move on with my life.
   I experienced trauma when I was 8 years old and I did come out about it until I was 40.
   Now I know this is what's holding me back on my happiness. I've met a very loving and caring man but because I'm holding on to these things from my past I__ pushing him away.
   How can I get my life back?","I'm so sorry you had that horrible experience!_It's common for those who've experienced childhood trauma(s) to not disclose the events until later in life. Sometimes it doesn't feel safe enough to share the information until the person who hurt them is far away, or even dead.__Trusting and vulnerability are difficult, especially when we've been hurt. So, it's not uncommon for clients to share that their desire to be close to their loved one (emotionally, physically and/or sexually) doesn't match the reality of what they are able to actually experience.But, there is hope!You have met a loving and caring man, and you have a self-awareness that you did not experience before. I am confident that the help of a licensed professional counselor (preferably trained in trauma recovery) can help you navigate this healing journey and help you gain the tools needed for the life you want."
"There are issues from my past that have me very heavily burdened in my heart. I've been torn for so many years and I need help so I can move on with my life.
   I experienced trauma when I was 8 years old and I did come out about it until I was 40.
   Now I know this is what's holding me back on my happiness. I've met a very loving and caring man but because I'm holding on to these things from my past I__ pushing him away.
   How can I get my life back?","Have you explained to your prospective partner about the feeling of vulnerability which you've got?Disclosing one's truth to a trusted person will improve your sense of feeling safe and loved. _It may also take off the pressure you feel to complete your own trajectory of making peace with your past burdens of ilife.If you find your possible new partner is patient and understanding, then you've both removed pressure off yourself and will feel validated and loved for speaking your plain truth and finding it well accepted.If you continue to hide your deeper complexity, or if you explain yourself and ask for the person's patience and understanding, and he avoids giving this to you, then you're better off knowing sooner than later the limits of understanding which this potential partner has."
"I was raped a couple months ago, Since then, along with other unfortunately events that have occurred, I have been having trouble feeling emotions. It's almost as if I'm a sociopath lacking any feeling. What can I do to change this?","Hi!This is a great question!The term you are looking for is alexithymia, the inability to identify and describe emotions in the self. However, just because you are not able to feel or express emotions, does not mean that you do not have emotions.After such a traumatic event that you experienced, your central nervous system goes into defensive mode (dorsal vagal nerves) that protect you from any further harm. What this means is if you were to feel your emotions related to your rape, you would have a sense of being overwhelmed, possibly re-experiencing the traumatic event.Not feeling emotions is your body's way of protecting you from any further trauma. Unfortunately, when the (parasympathetic) dorsal vagal system (shutting down feeling) is activated and suppresses your painful emotions (pain, shame, guilt, sadness, anger), it also shuts down your positive and relational emotions (love, joy, contentment, connectedness, happiness).I am very sorry that you had to go through such a traumatic experience as being raped. No one knows what is going on inside of you as a result. You don't know what is happening to your emotional wellbeing! The best (and at times, difficult and scary) thing is to process your emotions related to your trauma. This processing is done carefully, with a trained counselor, in a place that you feel safe, heard, and not judged. Although the thought of proceedings (addressing) emotions may be anxiety-inducing, it brings on a huge sense of relief and validation.What you are going through is normal, considering what happened to you! I hope you reach out for more help.If you have any questions feel free to contact me, Catherine at_clevelandemotionalhealth.com"
"I was raped a couple months ago, Since then, along with other unfortunately events that have occurred, I have been having trouble feeling emotions. It's almost as if I'm a sociopath lacking any feeling. What can I do to change this?","I'm so sorry you've been hurt. _It's very normal to stop feeling emotions as a way to protect yourself after experiencing a traumatic event. _You can think of it as emotional shock-- you experienced something that was so awful that you have numbed yourself (mind and body) as a way to stop the emotional and physical pain of the event. _It's actually pretty amazing that our selves know how to do this automatically. _And, I hear you saying that you'd like to get some feeling back now.So here are some ideas for how you can change this:I think it would be a great idea to find an experienced therapist you like and trust and/or a good support group so that you can have some allies as you go through this process. _You also could try journaling. _If you're not sure what to write then check out this list of prompts to get you started (it's for teachers, but I really like it). _There's also art journaling. _Pinterest has lots of suggestions.Meditation could be useful. _There are lots of apps available that offer guided meditations.Yoga, tai chi, or chi gong might also help.I have lots of other ideas, but without knowing more about you I'm reluctant to make suggestions that could accidentally make you feel worse. _IThis protective mechanism of numbing yourself kicked in for a good reason and as you get your feelings back, you may find some pretty challenging reactions coming up. _I guess my final piece of advice to is encourage you to trust yourself and gently go at your own pace in your healing. _I hope this was helpful."
"I was raped a couple months ago, Since then, along with other unfortunately events that have occurred, I have been having trouble feeling emotions. It's almost as if I'm a sociopath lacking any feeling. What can I do to change this?","You are describing a very legitimate reaction to trauma. _Rape is an aweful experience and I am very sorry that happened to you. _When horrible things happen, people often react in a way that interferes with the ability to live a normal life and function the way they did in the past. _This is very common and the goal is to help you manage the stress caused by dealing with negative events and with help you can regain emotional well-being. _This is especially important if you have had more than one negative thing happen. _Oftentimes, the unconscious reaction is to become numb and avoid all feelings, especially if more than one negative event occurred. _A big part of what causes people trouble are feelings of guilt. _We often blame ourselves when bad things happen. It is actually difficult to comprehend the concept that we don't always have control of what happens in life. _In addition, when you mentioned feeling like a sociopath, it sounded like you feel like your reaction is wrong. _The first thing you can do is realize that your feelings and reactions are o.k., you aren't doing anything wrong, and nothing is wrong with you. _The next step is to start dealing with the impact of these traumatic experiences. Identifying your feelings, and knowing the thoughts and beliefs that are behind those emotions can help you regain your sense of happiness. _Research shows that understanding and expressing those thoughts and feelings can help. _If doesn't sound like you need to do anything to change yourself, but talking to a counselor can be helpful in managing your reaction to a incredibly traumatic experience. _I hope this helps you understand your feelings and can get to a place where you enjoy life."
"I was raped a couple months ago, Since then, along with other unfortunately events that have occurred, I have been having trouble feeling emotions. It's almost as if I'm a sociopath lacking any feeling. What can I do to change this?","Sociopaths don't know they are sociopaths.Clearly, you realize you have pretty deep emotions and have lived through several severely distressing situations.Your sense of self may be protecting for a while until you recover the practical aspects of daily life and feel some sense of predictability and stability in your life.Knowing and feeling disturbing emotions which rupture basic trust that other people are safe, is itself a raw process.Yes, it is possible to become numb emotionally. _ The good purpose is to protect you from additional hurt.When your inner world feels itself ready, more of your emotions from the recent distressing events will be accessible.If many months pass and you see no progress, then definitely consider a few sessions with a therapist who would be able to guide you to become more open to your feelings."
I am a survivor of multiple sexual abuse/rape experiences. Triggers are having an effect on my daily life and my sexual relationship with my partner. I'm trying to learn to cope with them.,Talking about it stops it from being a secret._ It takes courage to have posted your question and that is the first step. Here is an article I wrote a few years back.__http://abuseisnotasecret.com/why-abuse-is-not-your-fault/One day at a time.
I am a survivor of multiple sexual abuse/rape experiences. Triggers are having an effect on my daily life and my sexual relationship with my partner. I'm trying to learn to cope with them.,"I'm glad you're willing to keep optimistic about life improving and offering better relationships than some of the ones in which you greatly suffered.One suggestion is to develop patience with yourself and the process of regaining your willingness to trust other people.Sexual intimacy engages all of who we truly are. _ Being cautious as to who and how much you allow someone into your life, is natural for anyone recovering from trauma.Allow yourself to withdraw when situations feel dangerous. _ Your sense of danger is most likely on higher alert than had you not been victimized.Be attentive and cooperate with your own sense of readiness to engage in conversation, discussions and sex with your partner.Explain all this to your partner so the person can develop their own patience with your recuperation process."
I am a survivor of multiple sexual abuse/rape experiences. Triggers are having an effect on my daily life and my sexual relationship with my partner. I'm trying to learn to cope with them.,"I encourage you to seek out and work with a therapist who specializes in treating complex trauma. _Somatic Experiencing, Brainspotting, and Internal Family Systems Therapy are all highly effective treatments for people dealing with complex trauma. _If you are interested in reading a book that is supportive and compassionate, Bessel van der Kolk's The Body Keeps the Score is a wonderful book that discusses treatment options in depth."
"My girlfriend was abused as a child. Now, if I hug or touch her in any kind of way she says she feels as if she is being abused as a child. What might be going on?","Was your gf always this way with you or did her withdrawal develop suddenly?Also, are there any other changes going on between the two of you in terms of feeling relaxed and at ease with each other, enjoying each other?Its possible her physical withdrawal, due to her sensitive nature about who touches her and the meaning of touch, reflects an underlying emotional hesitation about her feelings toward you.This can be either strong positive or negative feelings.She may be fearful of becoming more intimately attached to you, and withdraws.She may be actually withdrawing and expresses herself through the amount of touch she wants from others.Best way forward as almost always in a relationship, is to have a gentle conversation to open up the tension between the two of you."
I recently lost a friend to suicide. I'm smoking marijuana and drinking more to cope with it. How can I handle this better?,"First of all, I am very sorry for your loss, and I can understand the urge to drink and smoke to try and cope. As I'm sure you understand, alcohol and marijuana may take the edge off of the pain in the short run, but in the long run they may prevent you from being able to work through the thoughts and feelings that you have about the loss of your friend. Grieving is a process that is unique to each individual and each relationship that may involve difficult, confusing, and even contradictory seeming thoughts and feelings and a competent therapist can help you work through this process. It also may be useful for you to add other ways of coping, such as taking care of yourself through exercise, doing healthy activities that you love, and spending time with people that you love. Self care is often most difficult when we need it the most. Thank you for reaching out."
I recently lost a friend to suicide. I'm smoking marijuana and drinking more to cope with it. How can I handle this better?,"Suicide is a very traumatic loss and affects survivors significantly. Everyone deals with their grief in different ways. One way I recommend to deal with the loss of a loved one is to write letters to them. Some people like to keep the letters in a jar, maybe fill the jar with sand so the letters are buried. I recommend writing the letters as often as you need to. You will notice over time the need to write the letters will decrease and the intense feelings of loss will decrease. I also recommend finding a survivors support group in your area. You can find more information on www.afsp.org."
I recently lost a friend to suicide. I'm smoking marijuana and drinking more to cope with it. How can I handle this better?,"I'm so sorry to hear about your recent loss. _There is such a large feeling of uncertainty that befalls those of us left to sort through these emotions of such a loss, and it's never easy. _I think it's important to remember that there is no ""right"" or ""wrong"" way to deal with loss and the ""best way"" for you may not be the best way for someone else. _The fact that you are aware that you are smoking more marijuana and drinking more, and the fact that you can recognize that these may not be the best coping techniques, is a very good step towards giving yourself some better support at this time. _Marijuana and drinking are type of coping techniques that can numb us to our emotions, but they do not really help us to work through those emotions._When it comes to grief, often one of the most helpful ways to move through the phases of grief is to use your social supports; talk to your friends and family, see your mutual friends and commiserate with each other on the loss and the uncertainty. _The more we talk about our feelings, the more we are okay with them being ours. The more we express our loss, the better we become at accepting such a loss. In talking with your supports, you may also decide ways in which you may want to remember your friend; ways you can do so on a personal level (writing a poem, planting a tree, etc.) or ways you as a group can remember and memorialize them (a special day where you get together to share your memories, starting a charity, etc.)_We never truly ""get over"" our losses, but we can learnt o accept the losses and what it means to us now...but that also takes time."
"I have family issues, and my dad was both violent and a cheater.","Sorry that your growing up years in the family were so unsafe and painful.Everyone has family legacy patterns of behavior and ways of handling emotions, handed down to them simply by living.All of what any child observes and how they are treated within their family context, creates their foundational expectations of others.The best way of releasing yourself form hurtful interaction patterns is by being aware of your own feelings and intuition within close relationships.If you have a similar sense of hurt or that something is wrong, yet in a familiar way, then most likely you are in a relational pattern similar to the negative ones in your family of origin.This realization moment is your chance to more deeply see your own original trauma and try different ways of responding to these similar key situations.This type of work takes a lot of repeated effort because trauma is deep and childhood trauma is attached to loving ones parents.Expect slow progress and expect more than a few tears.If it feels overwhelming then a therapist for guidance and support would be very beneficial to the work you'd be doing within yourself.Sending lots of good luck!"
"My dad beat and mentally abused me so badly that I can't function properly. Letting go of the past is important to moving on and getting better, but I__ terrified to get better because I don't even know who I am without the trauma. I've never gotten to be myself. I don't even know who I am.",I am so sorry to hear that you are struggling. _Getting to know yourself after a trauma (especially at the hands of a caregiver) and learning to trust yourself can feel terrifying. _I would encourage you to seek out a trauma therapist who can work with you slowly and at your pace. _You are not your trauma. _You are good and you are whole. _Please seek out the support of a therapist who sees that in you.
"My boyfriend and I have a terrible sex life after three years of dating, and I don't know what to do. I have this lingering fear of pain during sex after having two partners previously who weren't careful. How can I stop projecting this onto my current boyfriend?","Without knowing much about your situation, I would encourage you to seek out either a sex therapist who is trauma-informed or a trauma therapist who has knowledge about sexual concerns. _Even consensual sex can be experienced as an intrusion if a partner was not careful or insensitive to your pain. _It would be normal to have some difficulties with sex after such an incident."
"I was the one who ended it, and I'm so glad I did. It was the best decision I made in my life. But how do I stop the nightmares and flashbacks? It is creating a wall in my current relationship.","One thing you could try to do on your own is to focus on the partner who is in front of you now. If you are able to connect with them via touch or focusing on their tone of voice, that may help to center you. Tried to stay grounded and/or mindful. That is being aware of your position in the room, your feet on the floor, your hands in your lap, or your hips in the chair. Being mindful of the environment you are currently (for example, noticing what is around you) may be helpful. Try to use all your senses. For example, you could focus on hearing your husband's voice, feeling his hand in yours, being wrapped in your favorite blanket, seeing a comforting photo, using a comforting sense or candle, or tasting an apple that reminds you of times when you have enjoyed yourself in the kitchen.It also sounds like you are having a very specific reaction that could very well be related to trauma. I would recommend that you talk with a local mental health professional.Remember, just because it was the best decision of your life, that doesn't mean that what happened to you or in your presence automatically leaves you when you leave the relationship. Our brain is actually hardwired to remember things that have caused us pain or great emotional distress as a way of protecting us from them happening again. This is a very natural responses and the reactions you have as far as nightmares and flashbacks are the past coming forward and your brain trying to make sense of it all."
"I was the one who ended it, and I'm so glad I did. It was the best decision I made in my life. But how do I stop the nightmares and flashbacks? It is creating a wall in my current relationship.","A lot of times when you're experiencing nightmares and flashbacks, it can be a sign that you haven't fully processed what happened. Our brains tend to replay scenes in our life that we wish had turned out differently or _in an effort to desensitize us to it. _If you are comfortable with it, you may want to consider sharing what you're experiencing with your current partner so that he is able to understand what's going on. Also, you may want to consider _what parts of your past relationship you blame yourself for. This can be a difficult task to undertake on your own, and the help of the therapist may be necessary to sort through the memories in a safe way. _Typically however, flashbacks and nightmares are a sign that the trauma _of what you went through needs to be addressed. _it's a great thing that you were able to have the courage to get out of that relationship and you should be proud of yourself for that. _You may want to _begin therapy to address these traumatic memories and help you to sort through any conflicting emotions you have about it (i.e. _Feeling like it's your fault for not recognizing the abuse or getting out of the relationship sooner, blaming yourself for being _"" The kind of person who gets into an abusive relationship "", _or believing that you somehow caused your ex to abuse you in some way.) _These types of beliefs and feelings can prevent us from moving past traumatic experiences and a trained therapist can certainly help you sort through them."
"I'm fine when we start becoming intimate, but out of nowhere, I will get a flashback of what happened to me in the past. I start hysterically crying and freaking out when my boyfriend obviously has done nothing to hurt me.","Have you sought the support of a therapist really qualified in working through sexual trauma? It can take some work, but healing is possible. If you feel able to, it may also help to open a dialogue with your boyfriend about what you need from him when you have these flashbacks. Let him know what some helpful responsess may be."
"I'm fine when we start becoming intimate, but out of nowhere, I will get a flashback of what happened to me in the past. I start hysterically crying and freaking out when my boyfriend obviously has done nothing to hurt me.","Sexual intimacy can be very triggering for survivors even when it is both wanted and consensual. _You may want to consider seeing a therapist who specializes in trauma to work through the abuse if you have not already done so. Often times triggers still hold such a powerful effect when the emotions related to the abuse _have not been fully processed. _In the meantime, you may want to consider coming up with a Safe Word to let your partner know that you are being triggered or to communicate your physical boundaries to him. _Often times, the experience of communicating _your physical boundaries to your partner, having those boundaries respected and validated, and having a partner who is understanding and _willing to engage in intimacy in such a way that does not violate your physical boundaries _can reinforce a sense of safety with him."
"As a child, my parents injured my brother, so they went to prison. I was there when he had gotten hurt, but I can't seem to remember. I also can't remember being with them quite well. It's a blur.","Sorry to hear of having witnessed violence within your family when you were very young.Your blocked memories are a self-protection from the enormous emotional pain and feeling de-stabilized by realizing that the people whom you expected to trust, are harmful.Already you are at the first step, which is to know that memories exist about the disturbing events concerning your brother.Probably the best way of finding your way back to those times, is by paying attention to all of who you are today.The more intently and with loving interest you are able to notice yourself, you will be gradually dissolving the layers of protective thoughts about intimacy being unsafe.Basically, you will be teaching yourself how to slowly trust yourself.Since trust is what was violated while you were young, you will be developing a new model0324 for trusting yourself and others.Then, more of the memories of your painful and overwhelming times will make themselves available to you.They are simply waiting for you to be strong and trusting enough within yourself, to tolerate them!"
"My suppose-to-be father told me to go find my real dad. We haven't been getting along since I was a teenager. If I said one thing that he thought was wrong, I always got degraded. He never said __ love you._ He never gave us hugs. He__ always called me horrible names. I feel he's an evil man with no feelings.","Hi Louisiana, You got it right...he's ""supposed to be"" your father. It's tough enough being adopted (unless I'm reading it wrong, I think you're adopted); what you don't need is to be verbally abused by someone who's supposed to love and protect you. I don't know how old you are (past teen years though), or where your mom is, but I bet there are other people in your life who treat you differently. It's your right to spend your time with the people who love you properly. That's a really important part of learning how to be happy...carefully choosing who's going to be in your life. It's tricky to put emotional distance between you and your supposed-to-be father, but it's possible...physical distance (avoid him if you don't trust you'll be treated with respect), and emotional distance (feeling less connected to and affected by his relationship disability). I think you're already doing that part because you don't blame yourself for his words, which is wonderful. I don't know if he's evil (although I believe evil exists), but he may be incapable of loving properly, or lacking empathy, as you suggest._A good therapist can support you in these goals. I wish you the best in your growth as an independent adult. :)"
My boyfriend is seeking therapy. He is in his 40s and has some childhood issues. He has kids from his previous ex-wife and is unable to see them.,"Probably the more important questions to answer concern how much confidence you have in you and your boyfriend becoming parents, how you each feel about the influence of his being banned from seeing his current children, and be clear about the circumstances that led up to the decision of him not being permitted to see his kids.Don't allow some random professional to pronounce your boyfriend as cured. _A relatively qualified therapist would never make this call.Psychological and emotional tensions emerge from our relationships within families. _You and your boyfriend are in a position to set a strong foundation for having children, assuming each of you wants children.Childhood issues, your boyfriend's, anyone's, are more likely to go away when new patterns of interacting emerge.If the two of you are engaged in setting a secure relationship as future parents, the disappointments and hurt from the very early years, will be replaced by better ways of interacting."
"An organization admitted to implanting thoughts in my head with technologies. The study was to implant a fantasy other people are having, but to me, it's a nightmare. I lost my kids, my job, and all that. I was an unwilling participant. I no longer trust a therapist. I'm too afraid to go under hypnosis or anything.","Given your experience of being imposed upon against your will, and all the personal and professional loss that has come since, your fear of what will happen if you undergo treatment and trust a therapist is understandable. There is no technique or pill that can guarantee these thoughts will go away or be reversed, however, there are things that you can do which may help you to change your relationship to the thoughts and to the distress that they cause. I understand that working with a therapist sounds risky, given your experiences, and at the same time a good therapist may be a beneficial resource in helping you deal with the intrusive thoughts, cope with and alleviate the stress that they create, and perhaps even lead to the alleviation of the thoughts themselves. A therapist may also be able to help you discover strategies to work towards any goals you have around reconnecting with your children and working again. If therapy feels too unsafe at the moment, I would recommend looking into workbooks on how to deal with intrusive thoughts and coping with stress. Some popular approaches that you may want to look into are mindfulness techniques, Acceptance and Commitment Therapy, or Cognitive Behavioral Therapy. You may even be able to find some of these resources at a library, if affordability is an obstacle."
I did some horrible sexual things as a kid and I regret everything. Can someone help me cope with myself? Can someone help me remember my past?,"I'm very sorry to hear this. Hypnosis can be a valuable tool that a trained therapist can use to bring back suppressed memories. However, keep in mind that hypnosis doesn't work for everyone._I think regardless, speaking with a therapist about your sexual issues would be beneficial. It seems like you have experienced some painful experiences in the past and may need help dealing with them in order to move forward._In addition, if past memories do resurface a trained therapist will be able to help you cope with them as they arise._I wish you the best of luck and I hope you receive the treatment that you deserve."
"Every time my partner gets angry for anything, she takes it out on me. Nothing I do is right, and once she's mad, she calls me all kinds of names and is verbally abusive. She says it isn__ abuse, it__ just angry verbal bashing, and that it__ different. It gets worse each time. The names are very vulgar now.","I__ glad that you are reaching out for help. What you are going though sounds overwhelming and _exhausting. Here is a link that talks about the signs of an abuse relationship if you are questioning _whether or not you are experiencing an abusive relationship_https://www.helpguide.org/articles/abuse/domestic-violence-and-abuse.htmThis maybe a lot of information to take in so if you feel overwhelmed I would encourage you to talk to a therapist. _Also every state has a domestic non-profit that can assist you with support or resources. If you are struggling to find one in your area I can help you. They can help you safety plan and give additional information that might be of assistance. _In abusive relationships, unfortunately there is nothing you can do to change your partners behavior. It is up to her to make that decision. _A lot of time in abusive relationships _asserting _your boundaries can put you at risk for more abuse. I would encourage you to use your gut in this situation because you know your relationship better then anyone else. _The best thing for you to do is to keep yourself emotionally and physically safe. I would encourage against couples counseling because it can also become unsafe in an abusive relationship. You are making a big step in looking for help."
"Every time my partner gets angry for anything, she takes it out on me. Nothing I do is right, and once she's mad, she calls me all kinds of names and is verbally abusive. She says it isn__ abuse, it__ just angry verbal bashing, and that it__ different. It gets worse each time. The names are very vulgar now.","Ultimately it is only your partner who can decide whether to stop name calling or not.I would take very seriously that she doesn't show any willingness to hear and understand your point of view.In a relationship in which one person claims the right to verbally abuse the other, there isn't much genuine care and trust going on at all.It is never safe to open your heart to her since you can't tell in advance if you'll be treated with kindness or bashing.Think seriously how possible it is for you to enjoy your relationship if your partner is unwilling to accommodate your feelings.If the two of you are unable to agree on terms or discuss the problem as a mutual one, not just your problem, then you may wish to withdraw from the relationship."
"Every time my partner gets angry for anything, she takes it out on me. Nothing I do is right, and once she's mad, she calls me all kinds of names and is verbally abusive. She says it isn__ abuse, it__ just angry verbal bashing, and that it__ different. It gets worse each time. The names are very vulgar now.","One thing you could try is to talk to your partner when she's not angry about the following:If she's angry, maybe she can talk with you about what she is angry about rather than calling you names.If she gets angry and then calms down a little while later, maybe one of you can take a timeout in the discussion and set a time when you will come back to it.Discuss what it is that you find acceptable for you to do during an argumentDiscuss what it is that you find unacceptable for you to do during an argumentDiscuss what is acceptable for her to do during an argumentDiscuss what is on acceptable for her to do during an argumentYour partner can answer the same questions related to herself and you.I can't emphasize enough how important it is to have this discussion when there is not an argument going on. Perhaps you could mention that you would like to talk about something that is really important and see if the current time is a good time. If not, consider when in the next 24 to 48 hours would be a good time.It may also be helpful to discuss these ideas with a local therapist. The therapist may also be able to help both of you figure out where the anger is coming from and where she has learned to react this way.If it is abuse, it may be even more difficult to have these important discussions. It may be helpful for you to see a local therapist by yourself to assess things like physical and emotional safety."
